id;name;status;createdMonth;closedMonth;dueMonth;list;folder;space;url
86ag2t8ha;"Transferência Pix - Marcelo Felipe Dias Lacerda - •••,355,414-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 14679030-4";pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag2t8ha
86ag2t8y3;"Transferência Pix - ROSIMERE BATISTA DOS SANTOS - •••,719,514-•• - STONE IP S,A, (0197) Agência: 1 Conta: 66862587-4";pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag2t8y3
86ag2tk8u;"Transferência Pix - Marcelo Felipe Dias Lacerda - •••,355,414-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 14679030-4";pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag2tk8u
86ag2tnxr;"Transferência Pix - PIX Marketplace - 10,573,521/0001-91 - MERCADO PAGO IP LTDA, (0323) Agência: 1 Conta: 2918333524-0";pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag2tnxr
86ag2ue9y;"Transferência Pix - ATACADO DOS PRESENTES - 09,515,628/0001-02 - BCO BRADESCO S,A, (0237) Agência: 289 Conta: 61776-8";pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag2ue9y
86ag2uevx;Aplicação RDB;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag2uevx
86ag3dm0j;"Transferência Pix - Diogo Darlyson Carlos Faustino - •••,835,644-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 65212705-3";pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3dm0j
86ag3drh2;"Transferência Pix - Marcelo Felipe Dias Lacerda - •••,355,414-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 14679030-4";pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3drh2
86ag3dryf;"Transferência Pix - Marcelo Felipe Dias Lacerda - •••,355,414-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 14679030-4";pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3dryf
86ag3dwzp;"Transferência Pix - 64,528,195 MARCELO FELIPE DIAS LACERDA - 64,528,195/0001-20 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 357302159-6";pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3dwzp
86ag3dxd4;"Transferência Pix - LOJA DO CONDOMINIO LTDA - 05,061,290/0001-05 - BCO DO BRASIL S,A, (0001) Agência: 1836 Conta: 130863-7";pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3dxd4
86ag3e3rk;"Transferência Pix - FERREIRA COSTA &amp; CIA LTDA - 10,230,480/0001-30 - BCO BRADESCO S,A, (0237) Agência: 2960 Conta: 13900-9";pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3e3rk
86ag3eevy;"Transferência Pix - 64,528,195 Marcelo Felipe Dias Lacerda - 64,528,195/0001-20 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 357302159-6";pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3eevy
86ag3efb7;"Transferência Pix - LOJA DO CONDOMINIO LTDA - 05,061,290/0001-05 - BCO DO BRASIL S,A, (0001) Agência: 1836 Conta: 130863-7";pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3efb7
86ag3ejz3;Aplicação RDB;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3ejz3
86ag3eku0;"Transferência Pix - 64,528,195 Marcelo Felipe Dias Lacerda - 64,528,195/0001-20 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 357302159-6";pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3eku0
86ag3em7r;"Transferência Pix - JAGUAR - 00,815,532/0001-87 - ITAÚ UNIBANCO S,A, (0341) Agência: 5196 Conta: 16813-1";pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3em7r
86ag3emp0;"Transferência Pix - ADOLFO FERREIRA GOMES NETO- •••,529,904-•• - BCO BRADESCO S,A, (0237) Agência: 291 Conta: 25057-0";pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3emp0
86ag3ewrm;"Transferência Pix - ROSIMERE BATISTA DOS SANTOS - •••,719,514-•• - STONE IP S,A, (0197) Agência: 1 Conta: 66862587-4";pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3ewrm
86ag3ex6p;"Transferência Pix - LOJA DO CONDOMINIO LTDA - 05,061,290/0001-05 - BCO DO BRASIL S,A, (0001) Agência: 1836 Conta: 130863-7";pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3ex6p
86ag3exm1;"Transferência Pix - POSTO CUNHA IV COMERCIO DE COMBUSTIVEL E DERIVADOS LTDA - 39,447,751/0001-96 - BCO BRADESCO S,A, (0237) Agência: 3453 Conta: 60892-0";pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3exm1
86ag3ey2b;"Transferência Pix - ATACADO DOS PRESENTES - 09,515,628/0001-02 - BCO BRADESCO S,A, (0237) Agência: 289 Conta: 61776-8";pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3ey2b
86ag3eyn2;"Transferência Pix - 64,528,195 Marcelo Felipe Dias Lacerda - 64,528,195/0001-20 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 357302159-6";pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3eyn2
86ag3f4d9;Transferência Pix - DENILSON FERREIRA DA SILVA - •••.135.424-•• - ITAÚ UNIBANCO S.A. (0341) Agência: 7924 Conta: 53532-6;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3f4d9
86ag3f8mp;Transferência Pix - UBER DO BRASIL TECNOLOGIA LTDA. - 17.895.646/0001-87 - ADYEN DO BRASIL IP LTDA. Agência: 1 Conta: 100000056-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3f8mp
86ag3f91k;Transferência Pix - ATACADO DOS PRESENTES - 09.515.628/0001-02 - BCO BRADESCO S.A. (0237) Agência: 289 Conta: 61776-8;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3f91k
86ag3f9g8;Transferência Pix - JAGUAR - 00.815.532/0001-87 - ITAÚ UNIBANCO S.A. (0341) Agência: 5196 Conta: 16813-1;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3f9g8
86ag3fa27;Transferência Pix - Denilson Ferreira da Silva - •••.135.424-•• - ITAÚ UNIBANCO S.A. (0341) Agência: 7924 Conta: 53532-6;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3fa27
86ag3fae5;Transferência Pix - UBER DO BRASIL TECNOLOGIA LTDA. - 17.895.646/0001-87 - ADYEN DO BRASIL IP LTDA. Agência: 1 Conta: 100000056-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3fae5
86ag3ff74;Transferência Pix - 64.528.195 Marcelo Felipe Dias Lacerda - 64.528.195/0001-20 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 357302159-6;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3ff74
86ag3ffgv;Transferência Pix - ATACADO DOS PRESENTES - 09.515.628/0001-02 - BCO BRADESCO S.A. (0237) Agência: 289 Conta: 61776-8;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3ffgv
86ag3g4b5;Transferência Pix - PIX Marketplace - 10.573.521/0001-91 - MERCADO PAGO IP LTDA. (0323) Agência: 1 Conta: 2918333524-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3g4b5
86ag3g4v1;Transferência Pix - 64.528.195 Marcelo Felipe Dias Lacerda - 64.528.195/0001-20 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 357302159-6;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3g4v1
86ag3g53u;Transferência Pix - UBER DO BRASIL TECNOLOGIA LTDA. - 17.895.646/0001-87 - ADYEN DO BRASIL IP LTDA. Agência: 1 Conta: 100000056-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3g53u
86ag3g5d5;Transferência Pix - LOCALIZA RENT A CAR SA - 16.670.085/0001-55 - ITAÚ UNIBANCO S.A. (0341) Agência: 1403 Conta: 34594-3;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3g5d5
86ag3ge43;Transferência Pix - PIX Marketplace - 10.573.521/0001-91 - MERCADO PAGO IP LTDA. (0323) Agência: 1 Conta: 2918333524-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3ge43
86ag3geny;Transferência Pix - 64.528.195 Marcelo Felipe Dias Lacerda - 64.528.195/0001-20 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 357302159-6;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3geny
86ag3geyv;Aplicação RDB;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3geyv
86ag3gfan;Transferência Pix - 63.384.563 Tawanny de Melo Inacio - 63.384.563/0001-40 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 689860990-2;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3gfan
86ag3gn5g;Transferência Pix - ROSIMERE BATISTA DOS SANTOS - •••.719.514-•• - STONE IP S.A. (0197) Agência: 1 Conta: 66862587-4;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3gn5g
86ag3gney;Transferência Pix - Cristiane Fidelix Maciel - •••.292.924-•• - MERCADO PAGO IP LTDA. (0323) Agência: 1 Conta: 9218025919-1;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3gney
86ag3gntc;Transferência Pix - POSTO VENDA GRANDE - 04.706.459/0001-66 - PAGSEGURO INTERNET IP S.A. (0290) Agência: 1 Conta: 44789445-2;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3gntc
86ag3gp4k;Transferência Pix - 64.528.195 Marcelo Felipe Dias Lacerda - 64.528.195/0001-20 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 357302159-6;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3gp4k
86ag3gpjk;Transferência Pix - UBER DO BRASIL TECNOLOGIA LTDA. - 17.895.646/0001-87 - ADYEN DO BRASIL IP LTDA. Agência: 1 Conta: 100000056-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3gpjk
86ag3j9jz;Transferência Pix - 64.528.195 Marcelo Felipe Dias Lacerda - 64.528.195/0001-20 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 357302159-6;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3j9jz
86ag3ja28;Transferência Pix - Adryan Kennie Melo dos Santos - •••.650.314-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 67705487-7;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3ja28
86ag3jaec;Transferência Pix - Adryan Kennie Melo dos Santos - •••.650.314-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 67705487-7;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3jaec
86ag3jaqh;Transferência Pix - Denilson Ferreira da Silva - •••.135.424-•• - ITAÚ UNIBANCO S.A. (0341) Agência: 7924 Conta: 53532-6;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3jaqh
86ag3jayv;Transferência Pix - Gabriel Ramos Veloso - •••.419.324-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 3409518-4;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3jayv
86ag3jb9u;Transferência Pix - Jonildo Antonio da Silva Filho - •••.634.674-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 14113787-5;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3jb9u
86ag3jheq;"Transferência Pix - FERREIRA COSTA &amp; CIA LTDA - 10.230.480/0019-60 - ITAÚ UNIBANCO S.A. (0341) Agência: 8322 Conta: 44990-4";pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3jheq
86ag3jhxz;Transferência Pix - 64.528.195 Marcelo Felipe Dias Lacerda - 64.528.195/0001-20 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 357302159-6;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3jhxz
86ag3jmt5;Transferência Pix - JAGUAR - 00.815.532/0001-87 - ITAÚ UNIBANCO S.A. (0341) Agência: 5196 Conta: 16813-1;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3jmt5
86ag3jn9x;Transferência Pix - POSTO ALVORADA - 05.078.145/0001-29 - PAGSEGURO INTERNET IP S.A. (0290) Agência: 1 Conta: 55078316-1;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3jn9x
86ag3jqxt;Transferência Pix - 64.528.195 Marcelo Felipe Dias Lacerda - 64.528.195/0001-20 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 357302159-6;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3jqxt
86ag3jram;Pagamento de fatura;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3jram
86ag3jugh;Transferência Pix - Rafael da Silva Pontes - •••.363.004-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 58809518-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3jugh
86ag3jv1g;Transferência Pix - 64.528.195 Marcelo Felipe Dias Lacerda - 64.528.195/0001-20 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 357302159-6;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3jv1g
86ag3jxf2;Transferência Pix - PIX Marketplace - 10.573.521/0001-91 - MERCADO PAGO IP LTDA. (0323) Agência: 1 Conta: 2918333524-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3jxf2
86ag3jxpa;Transferência Pix - PIX Marketplace - 10.573.521/0001-91 - MERCADO PAGO IP LTDA. (0323) Agência: 1 Conta: 2918333524-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3jxpa
86ag3k25g;Transferência Pix - DES CAXANGA ALUGUEL DE EQUIPAMENTOS LTDA - 18.146.606/0001-03 - BCO BRADESCO S.A. (0237) Agência: 2518 Conta: 73444-6;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3k25g
86ag3k2f6;Transferência Pix - PJBANK - 18.191.228/0001-71 - SUPERLOGICA SCD S.A. (0481) Agência: 1 Conta: 17596-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3k2f6
86ag3k2fy;Transferência Pix - ELAINE BARBOSA NEVES DE LIMA 10115628630 - 26.806.571/0001-01 - CORA SCFI (0403) Agência: 1 Conta: 4560880-2;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3k2fy
86ag3k2wf;Transferência Pix - CONSELHO REGIONAL DE ENGENHARIA E AGRONOMIA - 09.795.881/0001-59 - BCO DO BRASIL S.A. (0001) Agência: 3234 Conta: 90506-2;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3k2wf
86ag3k35y;Transferência Pix - MUNICIPIO DO RECIFE - 10.565.000/0001-92 - BCO DO BRASIL S.A. (0001) Agência: 3234 Conta: 1111-8;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3k35y
86ag3k696;Pagamento de boleto efetuado - PREF MUN RECIFE;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3k696
86ag3k6e6;Transferência Pix - DENILSON FERREIRA DA SILVA - •••.135.424-•• - ITAÚ UNIBANCO S.A. (0341) Agência: 7924 Conta: 53532-6;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3k6e6
86ag3kczj;Pagamento de boleto efetuado - PREF MUN RECIFE;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3kczj
86ag3kd1z;Pagamento de boleto efetuado - PREF MUN RECIFE;estornado;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3kd1z
86ag3kdgu;Transferência Pix - RECEITA FEDERAL - 00.394.460/0058-87 - BCO DO BRASIL S.A. (0001) Agência: 1607 Conta: 333666-2;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3kdgu
86ag3kdr7;Pagamento de boleto efetuado - DAS-SIMPLES NACIONAL;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3kdr7
86ag3kdy0;Pagamento de boleto efetuado - DAS-SIMPLES NACIONAL;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3kdy0
86ag3ke4k;Pagamento de boleto efetuado - DAS-SIMPLES NACIONAL;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3ke4k
86ag3kefj;Transferência Pix - RECEITA FEDERAL - 00.394.460/0058-87 - ITAÚ UNIBANCO S.A. (0341) Agência: 332 Conta: 81010-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3kefj
86ag3kejz;Transferência Pix - 64.528.195 Marcelo Felipe Dias Lacerda - 64.528.195/0001-20 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 357302159-6;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3kejz
86ag3kf16;Transferência Pix - DENILSON FERREIRA DA SILVA - •••.135.424-•• - ITAÚ UNIBANCO S.A. (0341) Agência: 7924 Conta: 53532-6;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3kf16
86ag3m0vu;Transferência Pix - DENILSON FERREIRA DA SILVA - •••.135.424-•• - ITAÚ UNIBANCO S.A. (0341) Agência: 7924 Conta: 53532-6;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3m0vu
86ag3m149;Transferência Pix - 64.528.195 Marcelo Felipe Dias Lacerda - 64.528.195/0001-20 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 357302159-6;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3m149
86ag3m6q3;Transferência Pix - GALETINHO DO MATUTO RESTAURANTE LTDA - 08.628.229/0001-87 - CORA SCFI (0403) Agência: 1 Conta: 6623809-1;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3m6q3
86ag3m9c4;Transferência Pix - PIX Marketplace - 10.573.521/0001-91 - MERCADO PAGO IP LTDA. (0323) Agência: 1 Conta: 2918333524-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3m9c4
86ag3mcw8;Transferência Pix - PIX Marketplace - 10.573.521/0001-91 - MERCADO PAGO IP LTDA. (0323) Agência: 1 Conta: 2918333524-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3mcw8
86ag3mdxw;Transferência Pix - DENILSON FERREIRA DA SILVA - •••.135.424-•• - ITAÚ UNIBANCO S.A. (0341) Agência: 7924 Conta: 53532-6;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3mdxw
86ag3pggb;Transferência Pix - UBER DO BRASIL TECNOLOGIA LTDA. - 17.895.646/0001-87 - ADYEN DO BRASIL IP LTDA. Agência: 1 Conta: 100000056-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3pggb
86ag3pgtt;Transferência Pix - UBER DO BRASIL TECNOLOGIA LTDA. - 17.895.646/0001-87 - ADYEN DO BRASIL IP LTDA. Agência: 1 Conta: 100000056-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3pgtt
86ag3pj8f;Transferência Pix - UBER DO BRASIL TECNOLOGIA LTDA. - 17.895.646/0001-87 - ADYEN DO BRASIL IP LTDA. Agência: 1 Conta: 100000056-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3pj8f
86ag3pjk5;Transferência Pix - ROSIMERE BATISTA DOS SANTOS - •••.719.514-•• - STONE IP S.A. (0197) Agência: 1 Conta: 66862587-4;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3pjk5
86ag3pk5d;Transferência Pix - ATACADO DOS PRESENTES - 09.515.628/0001-02 - BCO BRADESCO S.A. (0237) Agência: 289 Conta: 61776-8;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3pk5d
86ag3pkev;Aplicação RDB;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3pkev
86ag3pkqv;Aplicação RDB;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3pkqv
86ag3pmcr;Transferência Pix - UBER DO BRASIL TECNOLOGIA LTDA. - 17.895.646/0001-87 - ADYEN DO BRASIL IP LTDA. Agência: 1 Conta: 100000056-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3pmcr
86ag3pmpj;Transferência Pix - UBER DO BRASIL TECNOLOGIA LTDA. - 17.895.646/0001-87 - ADYEN DO BRASIL IP LTDA. Agência: 1 Conta: 100000056-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3pmpj
86ag3pncn;Transferência Pix - Adryan Kennie Melo dos Santos - •••.650.314-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 67705487-7;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3pncn
86ag3pnn9;Transferência Pix - Adryan Kennie Melo dos Santos - •••.650.314-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 67705487-7;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag3pnn9
86ag4fre9;Overhead verano;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag4fre9
86ag5940k;Cabos e disjuntores dimensional;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag5940k
86ag6uef7;Transferência Pix - Marcelo Felipe Dias Lacerda - 64.528.195/0001-20 - NU PAGAMENTOS;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag6uef7
86ag6ufy3;PIX Marketplace - 10.573.521/0001-91 - MERCADO PAGO IP LTDA.;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag6ufy3
86ag6uje8;ROSIMERE BATISTA DOS SANTOS  - STONE IP S.A.;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag6uje8
86ag6urp3;Pagamento de fatura;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag6urp3
86ag6uuad;Resgate RDB;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag6uuad
86ag6v2ak;PIX Marketplace - 10.573.521/0001-91 - MERCADO PAGO IP LTDA.;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag6v2ak
86ag6v995;ROSIMERE BATISTA DOS SANTOS  - STONE IP S.A.;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag6v995
86ag6vax2;Transferência PIX - Marcelo Felipe Dias Lacerda - 64.528.195/0001-20 - NU PAGAMENTOS -;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag6vax2
86ag6vbpn;Transferência PIX Marketplace - 10.573.521/0001-91 - MERCADO PAGO IP LTDA.;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag6vbpn
86ag6vgzq;Transferência PIX Marcelo Felipe Dias Lacerda;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag6vgzq
86ag6vqdb;Transferência PIX DENILSON FERREIRA DA SILVA - ITAÚ UNIBANCO S.A.;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag6vqdb
86ag6vw9h;Transferência PIX Adryan Kennie Melo dos Santos - NU PAGAMENTOS;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag6vw9h
86ag6vy4t;Transferência PIX TALLANNY DE MELO INACIO - 57.538.443/0001-58 - NU PAGAMENTOS -;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag6vy4t
86ag6w4g7;Transferência PIX ROSIMERE BATISTA DOS SANTOS - STONE IP S.A.;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag6w4g7
86ag6w8p0;Transferência ELETROPALMA - 07.245.932/0001-43 - ITAÚ UNIBANCO S.A.;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag6w8p0
86ag6wa6k;Transferência PIX Jose Márcio Carlos do Oriente - NU PAGAMENTOS;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag6wa6k
86ag6whm9;Transferência PIX ROSIMERE BATISTA DOS SANTOS - •••.719.514-•• - STONE IP S.A.;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag6whm9
86ag6wn6r;Transferência PIX TUNA PAGAMENTOS - 43.098.655/0001-57 - ITAÚ UNIBANCO S.A.;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag6wn6r
86ag6wpp7;Transferência PIX JAILSON JOSE MENDES LIMA DA SILVA - CAIXA ECONOMICA FEDERAL;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag6wpp7
86ag6wyya;Transferência PIX Gabriel Ramos Veloso - •••.419.324-•• - NU PAGAMENTOS;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag6wyya
86ag6wzd5;Transferência PIX Jonildo Antonio da Silva Filho - •••.634.674-•• - NU PAGAMENTOS;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag6wzd5
86ag6x03h;Transferência PIX Adryan Kennie Melo dos Santos  Presente Biel;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag6x03h
86ag8zxtf;Frete montendre;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag8zxtf
86ag90285;Materiais;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag90285
86ag90868;Dimensional Verano 1\2;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag90868
86ag90ckd;Materiais internos;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag90ckd
86ag90gg6;Materiais Jaguar;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag90gg6
86ag90j3v;Aluguel maquina;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag90j3v
